Bus,x,y
3507,15.724182,46.386728
3511,15.486603,45.952104
3513,16.154022,45.876624
3514,15.871124,45.67932
3515,16.088104,45.659167
3516,16.413574,45.457241
3517,5.96832299999999,48.916182
3521,6.08367899999999,48.824045
3524,6.06857300000001,48.482025
3525,6.23474099999999,48.642891
3529,6.26907299999999,48.318821
3530,6.483307,48.808672
3536,6.957092,48.174328
3537,6.172943,47.672786
3539,6.041107,47.281092
3542,6.760712,47.523693
3544,6.67694100000001,47.455023
3546,6.59317000000001,47.386263
3550,7.662964,48.790581
3552,7.46658299999999,48.582967
3553,7.65884399999999,48.651964
3555,7.630005,48.502957
3556,7.10403399999998,48.115683
3558,7.24411,48.056054
3560,7.45971699999999,48.3243
3561,7.662964,48.385442
3562,7.59429900000001,48.26217
3563,7.511902,48.141349
3564,7.474823,48.039529
3566,7.71240200000001,48.103763
3571,7.877197,48.499318
3572,8.022766,48.643798
3573,8.24386599999999,48.763431
3577,7.18505899999999,47.76333
3578,7.200165,47.593199
3580,7.392426,47.896089
3582,7.45147700000001,47.791939
3585,7.410278,47.642261
3586,7.19192499999999,47.364874
3589,7.54074099999999,47.282024
3590,7.58331300000001,47.47916
3591,7.708282,47.514418
3594,7.64236499999999,47.079475
3598,7.93350199999999,47.598755
3600,8.14910899999999,47.706989
3602,8.205414,47.649662
3603,8.16970799999999,47.523693
3605,7.771454,47.387193
3606,7.7948,47.294134
3608,7.90191699999999,47.373245
3610,7.96920800000001,47.495864
3612,8.055725,47.374175
3613,7.734375,47.212106
3617,8.16696199999999,47.435519
3619,8.21365399999999,47.368594
3621,8.268585,47.481017
3623,8.33587599999999,47.299722
3624,8.41003399999999,47.371385
3626,8.298798,47.148634
3627,5.95458999999999,46.778433
3630,5.631866,46.38957
3632,5.94085699999999,46.2473
3633,6.236115,46.372517
3634,6.09191900000001,46.242552
3636,6.019135,46.174125
3638,6.31576500000001,46.123701
3642,6.55197100000001,46.623034
3643,6.50116000000001,46.521076
3645,6.550598,46.095138
3647,7.02712999999999,46.331758
3650,6.99554400000001,46.173174
3652,5.789795,46.064656
3653,5.70053099999999,45.916766
3655,6.11251800000001,46.06275
3657,6.12899800000001,45.782848
3658,5.858459,45.580406
3660,5.95733600000001,45.380126
3662,5.671692,45.183005
3664,5.671692,45.121022
3665,5.76507599999999,45.166547
3668,5.90377799999999,45.249755
3670,6.04247999999999,45.463983
3672,6.31851200000001,45.521744
3678,6.395416,45.678361
3679,6.828003,46.06942
3680,6.73599199999999,45.9053
3682,6.98455800000001,46.071325
3683,6.790924,45.622682
3684,6.48605299999999,45.473614
3685,6.543732,45.512121
3686,6.351471,45.274886
3687,6.47506699999999,45.188812
3689,6.591797,45.190748
3693,6.734619,45.176229
3694,6.950226,45.127805
3697,7.22213700000001,47.007416
3698,7.12326,46.749271
3699,7.06420899999999,46.576799
3702,7.308655,46.52391
3703,7.165833,46.200745
3705,7.380066,46.261544
3707,7.555847,46.336499
3708,8.073578,46.717269
3712,8.25485199999999,46.613601
3713,7.944489,46.358302
3714,8.06121799999999,46.408511
3715,7.838745,46.250149
7808,9.12211621382025,49.0939516665424
3717,7.99667399999999,46.222603
3719,8.14498900000001,46.462458
3724,7.35122699999999,45.850804
3725,7.13424699999999,45.801042
3726,7.17132599999998,45.725356
3728,7.46795700000001,45.753152
3729,7.676697,45.743569
3731,7.643738,45.344424
3732,8.21365399999999,46.043689
3734,8.38943499999999,45.590978
3735,8.04885899999999,45.504422
3737,7.94174200000001,45.35118
3738,8.19580100000001,45.277786
3739,8.194427,45.212036
3741,8.74786399999999,48.516604
3743,8.92501799999999,48.806863
3745,9.13375899999999,48.821333
3747,8.860474,48.244797
3748,9.22851599999999,48.772483
3749,9.32876600000001,48.736267
3750,9.299927,48.671013
3751,9.27932699999999,48.592051
3752,9.243622,48.485666
3754,9.39605700000001,48.037692
3755,9.59930400000001,48.398209
3761,9.08981299999999,47.538528
3762,8.52401700000001,47.399279
3764,8.60916099999999,47.431803
3765,8.559723,47.353711
3767,8.589935,47.308103
3768,8.70803799999999,47.49772
3769,8.742371,47.288545
3770,8.55423000000001,47.209307
3772,8.67645299999998,47.155171
3774,8.806915,47.114065
3775,8.93600500000001,47.15984
3777,9.040375,47.220501
3778,9.60617100000001,47.709762
3779,9.73251299999999,47.623752
3781,9.25735500000001,47.356502
3785,9.50866699999999,47.292271
3786,9.600677,47.309034
3787,9.716034,47.424371
3791,9.790192,47.138359
3792,10.095062,48.793295
3793,10.170593,48.494768
3794,10.204926,48.622924
3796,9.84374999999999,48.243882
3798,10.062103,48.199964
3799,10.829773,48.62837
3803,10.781708,48.315168
3804,11.182709,48.078079
3806,10.347748,47.742094
3811,10.730896,47.263388
3813,10.897064,47.236355
3815,8.584442,47.01678
3818,8.63525400000001,46.77185
3821,8.927765,46.988684
3823,8.89068599999999,46.747389
3824,9.05273399999999,46.788777
7460,8.57900257899212,53.1567710330909
3825,8.596802,46.49272
3826,8.54461699999999,46.392411
3827,8.570709,46.317533
3828,8.651733,46.381044
3830,8.643494,46.283377
3831,8.69705199999999,46.225453
3835,8.795929,46.401882
3837,8.85498,46.16081
3838,8.97170999999999,46.303304
3839,9.08569299999998,46.308047
3841,9.27795400000001,46.907122
3843,9.253235,46.824496
3844,9.39331099999999,46.973693
3847,9.32876600000001,46.694667
3849,9.55947899999999,46.640008
3854,9.168091,46.232103
3861,9.56497200000001,46.109422
3862,8.728638,46.070372
3863,8.74649,45.847934
3864,8.62838700000001,45.764649
3870,8.91265900000001,45.734943
3871,8.86596699999999,45.651488
3872,9.036255,45.660127
3874,8.61328099999999,45.538099
3877,8.894806,45.542908
3878,9.05822800000001,45.459167
3879,9.05548099999999,45.371443
3880,8.83300799999999,45.126836
3881,9.23400900000001,45.874712
3883,9.15710399999999,45.620761
3884,9.341125,45.756026
3885,9.449615,45.620761
3888,9.36172500000001,45.403271
3889,9.341125,45.234283
3890,9.38644400000001,45.162674
3891,9.73525999999999,45.306768
3893,10.362854,46.809459
3895,10.019531,46.372517
3897,10.027771,46.110374
3900,10.210419,46.151297
3902,10.3862,46.173174
3905,10.777588,46.535248
3906,10.931396,46.5069
3907,10.960236,46.126556
3910,10.088196,45.895743
3911,9.861603,45.72248
3912,9.85611,45.616919
3913,10.053864,45.648608
3914,10.136261,45.601548
3916,10.210419,45.728232
3917,10.453491,45.584251
3919,10.983582,45.777102
3920,10.748749,45.493834
3921,10.825653,45.440863
3923,10.877838,45.372408
3924,10.710297,45.17042
3925,10.906677,45.52463
3927,10.943756,45.193651
3929,11.107178,45.106485
3931,0.683899000000006,48.73355
3933,0.291138000000003,48.0533
3938,0.325470000000006,47.906217
8478,-2.029724,39.852829
7865,9.368591,44.452409
3942,0.244446000000008,47.278297
3944,0.763549999999995,47.540383
3945,1.04644800000001,47.617273
3946,1.403503,47.652438
3947,0.845947000000002,47.370455
3951,1.80175799999999,48.908059
3953,1.86767600000001,48.744418
3954,2.02011100000001,48.73355
3960,2.01324500000001,48.05789
3966,2.388153,48.696399
3968,2.268677,48.632909
3969,2.381287,48.572973
3971,2.3909,48.489307
3974,2.509003,48.724491
3976,2.70126299999999,48.877361
8385,12.389832,45.969288
3978,2.70675700000001,48.758905
3979,2.52136199999999,48.549342
3983,2.49664300000001,48.067985
3984,1.748199,47.681108
3987,1.95968600000001,47.812232
3988,1.85531599999999,47.661688
3992,2.628479,47.769791
3993,2.71637000000001,47.709762
3994,0.700378,46.832952
3995,0.50537100000001,46.580575
3996,0.274658000000005,46.360198
3999,0.826721000000011,46.364936
4001,0.188140999999991,45.641888
4002,0.983275999999992,45.912944
4005,1.73995999999999,46.437857
4007,2.44445799999999,47.037374
4008,2.610626,46.327965
4011,1.947327,45.749319
4013,2.309875,45.896699
4015,2.35244799999999,45.426407
4017,2.191772,45.270054
4019,2.834473,48.815003
4020,2.92098999999999,48.838509
4023,2.92648300000001,48.358987
4026,2.823486,48.020243
4027,3.40850799999999,48.127601
4029,3.55682399999999,48.504777
4030,3.86169399999999,48.505687
4034,4.12124599999999,48.361724
4036,2.96768199999999,47.516273
4040,3.72848500000001,47.878592
4042,3.845215,47.674635
4043,3.99765,47.866617
4045,3.65982100000001,47.304378
4046,3.90838599999999,47.482873
4047,4.41513099999999,48.810481
4049,4.88616899999999,48.093674
4051,4.95346099999999,48.802341
4055,5.4245,48.413707
4060,4.66918899999999,47.322069
4061,5.359955,47.938427
4063,5.00701899999999,47.272707
4064,5.442352,47.045797
4065,5.50964400000001,47.126213
4066,3.186035,47.032695
4068,3.392029,46.9437
4069,2.850952,46.317533
4073,3.27941899999999,46.2492
4075,4.12811299999999,46.572079
4076,3.02535999999999,45.910078
4077,2.985535,45.760817
4079,3.26293899999999,45.799127
4080,3.25470000000001,45.721522
4081,3.232727,45.602509
4086,4.17068500000001,46.001732
4087,3.919373,45.104546
4089,4.180298,45.197522
4091,4.38491799999999,46.609828
4094,4.497528,46.672056
4097,4.762573,46.582462
4099,4.99328600000001,46.740802
4100,5.60989399999999,46.689015
4102,5.41625999999999,46.217852
4103,5.54534899999999,46.118942
4108,4.670563,45.795297
4109,4.70901500000001,45.715769
4110,4.78729200000001,45.733984
4112,4.78042600000001,45.678361
4113,4.90539599999999,45.684117
4116,4.42199700000001,45.440863
4117,4.41924999999999,45.36083
4120,4.717255,45.470725
4121,4.721375,45.357935
4122,4.78454599999999,45.540984
4123,4.86419700000001,45.299041
4125,5.005646,45.827842
4126,4.92187500000001,45.750277
4128,4.98779299999999,45.631326
4129,5.12649499999999,45.641888
4131,5.30502299999999,45.841238
4133,5.30365000000001,45.77806
4134,5.442352,45.737818
4135,4.941101,45.479392
4136,5.59890700000001,45.578484
4137,5.54809599999999,45.343459
4138,-4.237976,48.518424
4139,-4.450836,48.443778
4142,-4.09789999999999,48.461995
4144,-4.023743,48.018406
4145,-3.82736199999999,48.369023
4146,-3.352203,48.738078
4147,-3.00750700000001,48.199964
4150,-3.271179,47.931066
4151,-3.271179,47.816843
4152,-2.75070200000001,48.503867
4153,-2.351074,48.529338
4155,-2.80014,48.429201
4156,-2.05032300000001,48.600225
4157,-1.766052,48.11385
4159,-1.64520299999999,48.064314
4161,-1.54357900000001,48.09184
4162,-2.633972,47.645962
4166,-1.70974699999999,47.920024
4167,-1.417236,47.690352
4168,-2.080536,47.438306
4170,-1.847076,47.30531
4172,-1.63284299999999,47.270843
4174,-1.620483,47.127148
4175,-1.51336699999999,47.26432
4176,-1.48727399999999,47.215837
4178,-1.19613599999999,48.537522
4180,-0.774536,48.072574
4181,-0.469665999999999,48.718149
4182,-0.650940000000012,48.335256
4184,-0.973662999999996,47.971537
4185,-1.34857199999999,47.250339
4186,-1.22634899999999,47.059832
4188,-0.78002899999999,47.432732
4189,-0.932464999999994,47.279229
4190,-0.881652999999993,47.061703
4192,-0.455932999999997,47.504214
4194,-0.108490000000002,47.212106
4196,-1.42135600000001,46.595675
4197,-1.29364000000001,46.781255
4198,-1.06430099999999,46.152248
4199,-0.57952900000001,46.639065
4201,-0.0508120000000015,46.746448
4202,-0.381774999999997,46.31943
8243,9.762726,47.407644
8527,-2.91687000000001,40.281621
4205,-0.48889199999999,46.177929
4206,-0.81024199999999,45.945421
4208,-0.628966999999998,45.74836
4210,-0.528717000000008,45.612116
4213,-0.514984000000007,45.215906
4215,-0.135956000000006,45.167515
7859,4.06631500000001,48.194472
8759,-4.254456,42.200038
8649,-1.724854,52.571342
4393,22.541199,51.290265
4394,22.594757,51.162122
4396,23.417358,51.165567
4406,23.183899,50.684278
8677,2.434845,41.95949
4444,17.060394,52.239574
4446,18.219452,52.346246
4447,18.260651,52.226958
4448,17.767639,51.623132
4449,17.063141,51.179343
4450,16.898346,50.930738
4451,17.921448,50.743408
4452,18.480377,52.040666
4453,19.503479,51.800123
4454,19.342804,51.64785
4455,19.522705,51.691288
4457,18.739929,51.053481
4458,19.622955,51.422333
4461,19.381256,51.330612
4465,19.275513,50.753835
4467,17.546539,49.925588
4468,18.028564,50.594571
4470,17.528687,49.454735
4472,17.898102,49.75288
4473,18.321075,50.338449
4474,18.83194,50.405017
4477,18.533936,50.134664
4478,18.625946,49.938848
4480,18.866272,50.110891
4481,19.072266,50.694718
4482,19.175262,50.729502
4484,19.150543,50.350718
4485,19.302979,50.299867
4486,19.388123,50.417269
4487,19.496613,50.474987
4488,19.021454,50.269155
4490,19.319458,50.088869
4492,19.062653,49.866317
4495,19.436188,50.25423
4496,19.484253,50.181295
4497,18.340302,49.77683
4498,18.307343,49.660517
4499,18.505096,49.60804
4501,18.786621,49.196961
4503,18.884125,49.02166
4504,19.304352,49.807859
4506,19.491119,49.079263
4507,20.272522,52.193298
4509,20.536194,52.258912
4510,20.825958,52.313516
4512,20.827332,52.194982
4516,20.32608,50.819818
4517,21.034698,51.317739
4518,20.492249,50.74949
4519,20.574646,50.827626
4521,21.237946,52.247983
4522,21.40686,52.213497
4524,21.552429,51.62228
4525,22.2789,52.09132
4526,21.412354,50.870111
4527,22.022095,51.382067
4530,19.855042,49.957405
4532,20.934448,50.031563
7422,4.16901192944601,50.7312859177
7850,-3.83949623341583,43.1260419260251
4534,21.069031,49.927356
4536,20.55542,48.974809
4538,21.299744,50.434767
4539,21.652679,50.4846
4540,22.096252,50.53438
4541,21.963043,50.145226
4545,21.203613,48.978414
4546,21.905365,49.636509
4548,11.637268,52.27404
4553,11.45462,51.606077
4554,11.807556,51.415482
4557,11.453247,50.981776
4559,12.382965,51.268789
4562,12.078094,50.767734
4565,13.30719,52.228641
4566,12.99408,51.814558
4567,13.509064,52.470233
4568,13.914185,51.894292
4571,12.694702,51.116455
4573,12.801819,50.851041
4577,13.447266,51.299711
4584,11.722412,50.582365
4585,11.78009,50.271788
4589,11.306305,49.454735
4590,12.049255,49.688955
4592,12.031403,49.350177
4601,12.794952,50.159305
7775,4.691162,46.233053
4604,13.272858,50.266521
4610,13.879852,50.583237
4613,13.897705,50.347213
4614,13.436279,50.232273
4616,13.282471,49.60804
4617,13.367615,49.794563
4618,13.997955,49.556398
4620,14.397583,51.795027
4625,14.18335,51.187951
4626,14.441528,51.532669
4627,14.478607,51.364064
4629,14.80957,51.146617
4632,15.086975,51.069017
4636,15.927429,51.626543
4638,16.729431,52.32359
4641,16.056519,51.449728
4642,15.612946,50.831096
4643,16.24054,51.291982
4645,16.365509,50.816348
4646,14.458008,50.591084
4650,14.232788,50.03862
4652,14.511566,49.975955
4654,15.284729,50.600673
4656,14.835663,50.083582
4657,15.336914,50.118817
4662,14.26712,49.214906
4663,14.338531,48.974809
4664,15.740662,50.33319
4666,6.58493,51.245584
4669,15.710449,50.062429
4670,16.178741,50.701677
4671,16.826935,50.561432
4672,16.690979,49.89375
4673,15.687103,49.531448
4675,16.162262,48.995537
4676,16.351776,49.432413
4678,16.75827,49.039668
4679,5.671692,51.908696
4680,5.918884,51.64785
4681,6.26083400000001,52.000101
4683,6.734619,52.245461
4685,6.615143,51.630805
4686,5.71701000000001,51.094036
4687,5.89691199999999,51.140586
4691,6.591797,51.455718
4693,6.36657700000001,51.222368
4695,6.60003699999999,51.346912
4697,6.71264599999999,51.550605
4698,6.834869,51.537794
4700,6.84997599999999,51.459141
4701,6.98181199999998,51.58475
4703,7.02300999999999,51.49592
8602,-1.02584800000001,41.058644
4705,6.628876,51.113869
4709,6.46545399999999,50.831096
4710,6.51351899999999,50.9342
4713,6.78955099999999,51.094898
4715,6.679688,50.995607
4716,6.869202,51.175038
4717,6.95846599999999,51.125937
4719,6.99142500000001,51.050891
4720,7.02712999999999,50.889174
4722,6.92138699999999,50.773813
4723,7.26745599999999,52.464377
4724,7.12738000000001,52.213497
4728,7.06420899999999,51.66063
4730,7.67532300000001,51.975576
4731,7.40890499999999,51.666593
4733,7.382813,51.624837
4736,7.930756,52.283282
4738,8.283691,52.344569
4740,8.14498900000001,52.254709
4742,7.830505,51.715118
4744,8.06808499999999,51.653815
4746,8.20678699999999,52.041511
4748,8.427887,51.898529
4749,8.245239,51.800972
4750,7.18231199999999,51.471119
4752,7.13424699999999,51.412912
4754,7.22900399999999,51.539502
4755,7.31414799999999,51.513871
4757,7.27981599999999,51.406916
4759,7.15484599999999,51.342623
4761,7.13012700000001,51.207744
4763,7.396545,51.427471
4765,7.47207600000001,51.351201
4766,7.69455000000001,51.348628
4768,7.153473,50.787706
4773,7.99942000000001,51.05866
4775,8.05709800000001,50.883976
4777,7.921143,50.813745
4778,8.386688,51.158677
4779,8.24661300000001,50.930738
8753,1.146698,41.213788
4781,5.688171,50.729502
4783,5.78155500000001,50.670354
4784,5.68679799999999,50.561432
4785,5.776062,50.464498
4786,5.840607,50.369993
4788,5.80627399999999,50.193605
4790,5.62912000000001,50.042148
4792,6.05621299999999,49.990967
4793,6.256714,49.99185
4794,6.17569,49.891096
4795,6.568451,50.403266
4796,6.97631799999999,50.598058
4798,6.52587899999999,49.966239
4800,7.00378399999999,50.095036
4801,5.70327800000001,49.77417
4803,5.69778399999999,49.628504
4804,5.94085699999999,49.618718
4805,5.67993199999999,49.464554
4806,5.898285,49.562634
4807,6.10977199999999,49.782151
4808,6.17569,49.64807
4809,6.26220699999999,49.713825
4810,6.28830000000001,49.655183
4811,6.300659,49.629393
4812,6.03561399999999,49.542142
4813,5.979309,49.485078
4815,6.161957,49.562634
4817,5.78842199999999,49.28214
8545,-9.0589145,42.9900830855926
4819,5.84472700000001,49.376114
4820,6.09329199999999,49.269597
4821,5.99166899999999,49.199654
4824,6.25122100000001,49.182601
4831,6.69891399999999,49.823809
4832,6.84997599999999,49.712049
4834,6.740112,49.462769
4836,6.94198599999999,49.387737
4839,6.67419400000001,49.132307
4841,6.69754000000001,49.293785
4845,7.09716799999999,50.632042
4846,7.38143899999999,50.376999
4847,7.58331300000001,50.322669
4848,8.110657,50.398014
4849,7.856598,49.943267
4850,8.400421,50.1241
4852,8.35235599999999,50.039502
4853,8.39218100000001,49.90348
4854,7.257843,49.422587
4859,8.411407,49.20414
4861,8.326263,49.009952
4863,8.66546600000001,52.104818
4864,8.89205900000001,52.390687
4865,8.92364499999999,52.173089
4867,8.607788,52.026304
4869,8.75747699999999,52.014472
4870,8.691559,51.707459
4871,8.95111099999999,51.984034
4876,8.691559,51.385495
4877,8.89617900000001,51.345196
4883,9.527893,51.194836
4884,9.25735500000001,51.030167
4885,9.621277,50.85971
4886,10.020905,52.337856
4887,10.178833,52.245461
4888,10.299683,52.286643
4890,10.452118,52.258912
4891,10.511169,52.19919
4892,10.443878,52.118312
4893,9.990692,51.962039
4896,10.829773,52.338695
4898,10.997314,52.205082
4900,11.017914,51.475396
4901,8.48419199999999,50.66252
4902,8.705292,50.657297
4905,8.76022300000001,50.242814
4907,8.75061000000001,50.117056
4909,8.53363,49.989201
4911,8.97170999999999,50.095917
4913,8.800049,49.93266
4915,9.672089,50.543981
4917,8.53500399999999,49.693397
4918,8.471832,49.603591
4920,8.499298,49.433306
4923,8.478699,49.283036
4924,8.54461699999999,49.382373
4925,8.603668,49.300949
4930,8.96347,49.275869
4931,9.06234699999999,49.155664
4932,9.36309800000001,49.604481
4937,9.350739,49.028864
4938,9.54574599999999,49.263324
4941,9.908295,49.927356
4942,10.081329,49.950336
4944,11.14563,50.49159
4945,10.784454,49.957405
4946,11.178589,50.21558
4947,11.03302,49.980371
4948,10.802307,49.408293
4949,11.022034,49.629393
4950,0.303496999999992,52.288323
4951,0.0453190000000117,51.928178
4952,0.0508120000000015,51.641033
4953,0.266417999999993,51.623985
4955,0.611114999999994,51.868012
4956,1.024475,52.041511
4958,0.0315860000000098,51.536086
4960,0.215606999999995,51.430896
4961,0.280150999999994,51.489935
4962,0.346069000000007,51.421477
4963,0.0961300000000093,51.394922
4964,0.0054929999999897,51.277381
4965,0.482024999999987,51.519853
4967,0.373535000000011,51.467697
4968,0.532836999999989,51.576216
4969,0.575409000000004,51.430896
4970,0.699004999999991,51.354631
4971,0.431213000000011,50.870111
4972,0.763549999999995,51.403489
4974,0.90499899999999,51.320314
4975,1.06018099999999,51.251601
4977,0.95855700000001,51.059523
4979,0.914612000000012,50.929007
4983,1.833344,50.902167
4985,1.893768,50.911692
4988,2.147827,50.990421
4989,2.31811500000001,51.016347
4991,2.16293300000001,50.923813
4992,2.21374499999999,50.824156
4993,2.344208,50.752097
4996,1.37741100000001,49.982137
4997,0.324096999999997,49.57065
4999,0.416107,49.645402
5001,0.476531999999998,49.539469
5003,0.628966999999998,49.54036
5004,0.303496999999992,49.231947
5006,0.940704000000002,49.549271
5007,1.11373900000001,49.712937
5009,1.102753,49.515402
5014,0.86380000000001,49.321542
5015,0.986022999999988,49.296472
5016,0.909118999999996,49.00815
5017,1.06292700000001,49.381479
5019,1.09314000000001,48.996438
5020,1.69876100000001,50.719069
5021,1.757813,50.488095
5024,1.90612799999999,50.057139
5026,2.117615,50.49159
5027,2.543335,50.612003
5028,2.72048999999999,50.66252
5030,2.60788,50.331436
5033,2.28653,49.968889
5034,2.37029999999999,49.872513
5035,2.67654400000001,50.162824
5036,1.860809,49.783038
5040,1.755066,48.965794
7744,21.562430217756,52.6688296525636
5042,1.955566,49.285723
5045,2.14233400000001,49.385949
5046,2.77130100000001,49.766187
5049,2.27691700000001,49.248983
5050,2.45956400000001,49.242707
5052,2.11898799999999,49.02166
5054,2.67791699999999,49.296472
5055,2.72460899999999,49.37522
5056,2.596893,49.081962
5058,2.48016400000001,49.031566
5061,4.20913699999999,51.976422
5062,4.05120799999999,51.942572
5065,3.114624,51.449728
5066,3.155823,51.446304
5069,3.18054200000001,51.330612
5070,3.18466199999999,51.289406
5071,3.257446,51.277381
5073,3.320618,51.227528
5075,3.429108,50.773813
5081,3.551331,51.193976
5082,3.57330299999999,51.016347
5084,3.76556400000001,51.073331
5085,4.177551,51.162122
5086,4.67880200000001,52.352119
5087,4.88754300000001,52.434246
5088,4.30801399999999,52.017853
5089,4.51950100000001,52.033063
5090,4.27230800000001,51.82814
5091,4.592285,51.916321
5092,4.75021399999999,51.807766
5128,3.54171800000001,50.386632
5093,4.83398400000001,51.704055
5094,4.9617,52.333661
5095,4.224243,51.423189
5096,4.26544200000001,51.358062
5097,4.25308199999999,51.324605
5098,4.30664100000001,51.305721
5099,4.603271,51.209464
5100,4.53048699999999,51.106109
5102,4.22012299999999,50.864911
5105,5.14160200000001,51.589869
5106,5.46295200000001,51.422333
5107,4.927368,51.134555
5108,5.08529699999999,51.079371
5111,2.90039099999999,50.642494
5112,2.95532199999999,50.548344
5113,3.162689,50.7182
5114,3.14209,50.620717
5115,2.87567100000001,50.463624
5117,2.81936599999999,50.321792
5119,3.08990499999999,50.50906
5120,3.13659700000001,50.377875
5122,3.38653600000001,50.375248
5124,3.352203,50.316531
5126,3.39752199999999,50.068599
5127,3.39477499999999,49.881363
5130,3.750458,50.269155
5132,3.90701300000001,50.214701
5134,3.950958,50.024505
5137,2.82623299999999,49.69695
5139,2.962189,49.678293
5140,2.885284,49.443129
5141,3.403015,49.674738
5143,2.830353,48.999141
5144,2.96493499999999,48.937837
5147,3.65020800000001,49.798996
5151,3.946838,49.250776
5153,4.35470599999999,50.529143
5160,4.508514,49.867202
5162,4.80514499999999,50.101203
5164,5.21713299999999,50.461001
5165,5.35583499999999,50.557942
5166,5.52474999999999,50.561432
5168,5.43273900000001,50.441764
5169,5.04821799999999,50.24457
5170,4.490662,49.800769
5171,4.41924999999999,49.485078
5174,4.880676,49.763526
5176,4.23111,49.223876
5179,5.18691999999999,49.512727
5182,5.17868,48.983822
5183,-4.850464,51.728729
5185,-3.935852,51.710863
5187,-3.27941899999999,51.646998
5188,-3.13384999999999,51.815407
5189,-3.00476099999999,51.644442
5190,-3.97293099999999,51.607783
5191,-3.72573899999999,51.562559
5192,-3.59664900000001,51.505323
5193,-3.51837200000001,51.42062
5194,-4.16793800000001,51.011163
5195,-3.320618,51.559997
5198,-3.01162700000001,51.598401
5200,-2.88253800000001,51.595842
5202,-3.21075400000001,51.135416
5203,-3.357697,50.739062
5204,-3.148956,50.976588
5206,-3.003387,50.765997
5207,-4.92599499999999,50.368241
5208,-4.24484300000001,50.460127
5209,-3.967438,50.489842
5212,-2.268677,52.464377
5213,-2.14508100000001,52.450151
5214,-2.198639,52.23621
5215,-2.289276,51.893444
5217,-1.97753899999999,52.410797
5218,-2.04071000000001,52.361345
5219,-1.86492900000001,52.453499
5221,-1.94870000000001,52.224435
5222,-1.597137,52.346246
5223,-1.42547600000001,52.445129
5224,-2.633972,51.533523
5225,-2.471924,51.539502
5226,-2.06130999999999,51.571949
5228,-2.080536,51.419764
5229,-1.93222000000001,50.805935
5230,-1.51336699999999,50.94718
5231,-1.461182,50.890907
5233,-0.74294999999999,52.266477
5234,-1.237335,51.734683
5236,-1.010742,51.929025
5238,-0.799255000000007,51.726178
5240,-0.534209999999998,51.948497
5241,-0.517731000000003,51.627395
5242,-0.433960000000008,51.702353
5243,-0.302124000000008,51.947651
5245,-0.0343320000000028,51.799274
5247,-0.0274660000000038,51.741487
5248,-0.0741579999999993,51.657223
5249,-1.23596200000001,51.583897
5250,-1.11785899999999,51.324605
5251,-0.878905999999996,51.216347
5252,-1.24557500000001,50.866645
5253,-1.366425,50.828493
5254,-1.05331400000001,50.900435
5256,-0.699004999999991,51.577923
5257,-0.686646000000003,51.439457
5258,-0.390015000000009,51.53096
8341,17.7010345,48.4861212372387
8359,-2.888031,40.163133
5259,-0.508118000000007,51.477962
5261,-0.682525999999997,51.307438
5262,-0.406494000000004,51.289406
5264,-0.273284999999995,51.590723
5265,-0.296630999999993,51.405203
5266,-0.155181999999998,51.525834
5268,-0.0741579999999993,51.57963
5269,-0.0329589999999936,51.550605
5270,-0.112610000000008,51.423189
5272,-0.197754000000012,51.298852
5273,-0.196381000000003,50.948045
5274,-2.52822899999999,50.628558
5277,-1.47628799999999,49.460984
5278,-1.234589,49.150275
5279,-0.317229999999994,49.168237
5280,-0.168914999999999,49.219391
5281,-0.281525000000008,49.113434
5282,-0.13732899999999,49.140393
5284,-0.16754199999999,49.078364
5285,-9.40429699999999,52.253868
5286,-9.18869,52.146973
5287,-9.01840199999999,51.955268
5288,-8.84262099999999,51.896834
5289,-8.44299299999998,51.809464
5290,-8.383942,52.036442
5291,-8.235626,51.835778
5292,-8.23974600000001,51.819652
5293,-8.085938,51.901071
5294,-7.34710700000001,52.194982
5295,-6.96670499999999,52.27404
8397,-3.186035,51.5356585180399
7906,-5.97793599999999,37.72728
7789,6.229946536871,48.9501330069722
7788,6.229946536871,48.9501330069722
5537,22.740326,55.10273
5540,24.307251,55.762668
5541,24.283905,55.087014
5543,24.252319,54.796727
5545,23.973541,54.437304
5546,24.640961,54.774554
5547,25.132599,54.591958
5552,23.049316,53.054422
7163,-9.27416816695036,38.8429428439901
5557,25.63385,55.543396
5561,26.549835,55.600851
5566,25.415497,54.854478
5588,16.890106,54.510718
7414,-7.96619922760685,41.1489719372262
7413,-7.96619922760685,41.1489719372262
5589,18.104095,54.714309
5590,18.304596,54.240353
5591,18.473511,54.354956
5592,18.684998,54.266026
5593,17.810211,53.105568
5595,18.128815,53.159123
5596,18.538055,53.824165
5598,18.770142,53.47497
5599,18.544922,53.045341
5600,18.930817,52.694697
5601,20.610352,54.792768
5602,20.56366,54.710342
5603,20.556793,54.60946
5604,20.839691,54.708755
5605,21.254425,55.681456
5607,21.612854,55.383792
5609,21.747437,55.057922
5611,22.067413,55.076009
5612,20.294495,53.825786
5614,19.719086,52.666389
5616,22.472534,53.938305
5618,21.625214,53.051946
5619,21.478271,52.628062
5620,22.086639,53.063501
5622,13.066864,54.259609
5624,11.318665,55.550388
8531,4.87381,43.786958
8297,12.553253,53.559889
5642,12.240143,55.764986
5646,11.961365,55.446153
5657,12.311554,55.670615
8747,-2.01324500000001,51.811162
7937,21.773529,51.38978
